onnx, vnnlib, O_0 ,O_1 ,O_2 ,O_3 ,O_4 ,O_res_0 ,O_res_1 ,O_res_2 ,O_res_3 ,O_res_4 ,S_0 ,S_1 ,S_2 ,S_3 ,S_4 ,S_res_0 ,S_res_1 ,S_res_2 ,S_res_3 ,S_res_4 ,B_0 ,B_1 ,B_2 ,B_3 ,B_4 ,B_res_0 ,B_res_1 ,B_res_2 ,B_res_3 ,B_res_4 
mnist-net_256x4, prop_0_0.03, 1.9198,1.8767,1.906,1.8808,1.9206,unsat,unsat,unsat,unsat,unsat,4.9446,5.0189,5.1666,3.634,5.1106,unsat,unsat,unsat,unsat,unsat,2.0664,2.013,2.0364,1.9881,1.9271,unsat,unsat,unsat,unsat,unsat
mnist-net_256x4, prop_1_0.03, 0.79,0.7805,0.7589,0.8191,0.7131,sat,sat,sat,sat,sat,0.8986,0.8887,0.7547,0.862,0.9086,sat,sat,sat,sat,sat,0.894,0.9012,0.8855,0.9054,0.8851,sat,sat,sat,sat,sat
mnist-net_256x4, prop_2_0.03, 4.1135,4.142,4.1213,4.0332,4.0005,unsat,unsat,unsat,unsat,unsat,100.4471,98.4693,100.2581,97.64,96.1146,unsat,unsat,unsat,unsat,unsat,4.2241,4.2237,4.1661,4.2705,4.2332,unsat,unsat,unsat,unsat,unsat
mnist-net_256x4, prop_3_0.03, 1.8629,1.8066,1.9207,1.88,1.9082,unsat,unsat,unsat,unsat,unsat,1.7029,1.7738,1.8227,1.7577,1.8082,unsat,unsat,unsat,unsat,unsat,1.9241,1.9801,1.98,2.0256,2.0424,unsat,unsat,unsat,unsat,unsat
mnist-net_256x4, prop_4_0.03, 1.5812,1.6124,1.6696,1.6204,1.637,unsat,unsat,unsat,unsat,unsat,12.3003,9.3502,9.5253,6.4933,6.4656,unsat,unsat,unsat,unsat,unsat,1.741,1.6971,1.7908,1.7754,1.7774,unsat,unsat,unsat,unsat,unsat
mnist-net_256x4, prop_5_0.03, 1.6448,1.6578,1.5673,1.6626,1.6636,unsat,unsat,unsat,unsat,unsat,1.7812,1.8076,1.7926,1.7877,1.6965,unsat,unsat,unsat,unsat,unsat,1.7917,1.8132,1.7776,1.7558,1.7513,unsat,unsat,unsat,unsat,unsat
mnist-net_256x4, prop_6_0.03, 81.3946,81.5604,81.159,81.3897,81.6008,unsat,unsat,unsat,unsat,unsat,450,450,450,450,450,timeout,timeout,timeout,timeout,timeout,108.5078,107.3306,107.5799,109.5801,108.8209,unsat,unsat,unsat,unsat,unsat
mnist-net_256x4, prop_7_0.03, 1.6843,1.6957,1.6472,1.6397,1.6615,unsat,unsat,unsat,unsat,unsat,8.7771,6.95,6.5584,7.8746,8.9368,unsat,unsat,unsat,unsat,unsat,1.7681,1.8215,1.7943,1.7291,1.8126,unsat,unsat,unsat,unsat,unsat
mnist-net_256x4, prop_8_0.03, 17.5241,17.5845,17.6945,17.5674,17.5233,unsat,unsat,unsat,unsat,unsat,110.9803,112.2275,111.7308,114.8967,114.3887,unsat,unsat,unsat,unsat,unsat,18.0962,18.308,19.2628,17.9417,17.5101,unsat,unsat,unsat,unsat,unsat
mnist-net_256x4, prop_9_0.03, 1.6693,1.6658,1.6354,1.6433,1.6587,unsat,unsat,unsat,unsat,unsat,14.5453,7.1152,8.8034,15.8391,7.6551,unsat,unsat,unsat,unsat,unsat,1.7431,1.7523,1.7425,1.7811,1.7181,unsat,unsat,unsat,unsat,unsat
mnist-net_256x4, prop_10_0.03, 1.5742,1.6695,1.6422,1.5671,1.6501,unsat,unsat,unsat,unsat,unsat,5.0292,5.1657,7.0351,4.6143,4.8992,unsat,unsat,unsat,unsat,unsat,1.7572,1.7792,1.6801,1.7672,1.7632,unsat,unsat,unsat,unsat,unsat
mnist-net_256x4, prop_11_0.03, 1.6316,1.5471,1.6504,1.5511,1.6361,unsat,unsat,unsat,unsat,unsat,3.6022,1.796,1.8005,1.781,1.7528,unsat,unsat,unsat,unsat,unsat,1.6741,1.6891,1.656,1.6515,1.6515,unsat,unsat,unsat,unsat,unsat
mnist-net_256x4, prop_12_0.03, 1.6531,1.6318,1.55,1.6075,1.6191,unsat,unsat,unsat,unsat,unsat,14.5622,8.4114,15.6109,8.8423,7.9904,unsat,unsat,unsat,unsat,unsat,1.7829,1.7801,1.7674,1.8209,1.7516,unsat,unsat,unsat,unsat,unsat
mnist-net_256x4, prop_13_0.03, 1.619,1.636,1.5395,1.6427,1.5842,unsat,unsat,unsat,unsat,unsat,1.7847,1.8275,1.6981,1.7724,4.3334,unsat,unsat,unsat,unsat,unsat,1.7729,1.6421,1.6907,1.6751,1.7083,unsat,unsat,unsat,unsat,unsat
