onnx, vnnlib, O_0 ,O_1 ,O_2 ,O_3 ,O_4 ,O_res_0 ,O_res_1 ,O_res_2 ,O_res_3 ,O_res_4 ,S_0 ,S_1 ,S_2 ,S_3 ,S_4 ,S_res_0 ,S_res_1 ,S_res_2 ,S_res_3 ,S_res_4 ,B_0 ,B_1 ,B_2 ,B_3 ,B_4 ,B_res_0 ,B_res_1 ,B_res_2 ,B_res_3 ,B_res_4 
mnist-net_256x4, prop_3_0.03, 18.057,18.136,18.039,18.177,18.135,unsat,unsat,unsat,unsat,unsat,33.485,33.606,35.618,34.695,33.649,unsat,unsat,unsat,unsat,unsat,34.294,34.033,33.635,34.348,33.665,unsat,unsat,unsat,unsat,unsat
mnist-net_256x4, prop_4_0.03, 18.184,18.108,18.085,18.581,18.175,unsat,unsat,unsat,unsat,unsat,450,450,450,450,450,timeout,timeout,timeout,timeout,timeout,31.94,31.709,32.088,31.831,31.926,unsat,unsat,unsat,unsat,unsat
mnist-net_256x4, prop_5_0.03, 18.135,18.142,18.179,18.054,18.162,unsat,unsat,unsat,unsat,unsat,32.007,32.166,32.079,31.841,31.852,unsat,unsat,unsat,unsat,unsat,32.084,31.989,32.207,32.065,31.824,unsat,unsat,unsat,unsat,unsat
mnist-net_256x4, prop_6_0.03, ERROR_SKIPPED, LAST RES timeout 300
mnist-net_256x4, prop_7_0.03, 18.688,19.175,18.901,18.283,19.055,unsat,unsat,unsat,unsat,unsat,450,450,450,450,450,timeout,timeout,timeout,timeout,timeout,34.286,34.028,34.128,34.281,34.135,unsat,unsat,unsat,unsat,unsat
mnist-net_256x4, prop_8_0.03, ERROR_SKIPPED, LAST RES timeout 300
mnist-net_256x4, prop_9_0.03, 18.094,18.124,18.117,18.134,18.05,unsat,unsat,unsat,unsat,unsat,450,450,450,450,450,timeout,timeout,timeout,timeout,timeout,32.686,32.567,32.573,32.844,33.552,unsat,unsat,unsat,unsat,unsat
mnist-net_256x4, prop_10_0.03, 17.941,17.986,17.975,18.107,18.035,unsat,unsat,unsat,unsat,unsat,450,450,450,450,450,timeout,timeout,timeout,timeout,timeout,32.926,33.004,33.224,32.962,32.854,unsat,unsat,unsat,unsat,unsat
mnist-net_256x4, prop_11_0.03, 17.956,17.916,18.305,18.67,18.059,unsat,unsat,unsat,unsat,unsat,450,32.779,32.926,32.565,32.97,timeout,unsat,unsat,unsat,unsat,32.679,32.501,32.751,32.825,32.685,unsat,unsat,unsat,unsat,unsat
mnist-net_256x4, prop_12_0.03, 18.0,18.038,18.47,17.996,17.995,unsat,unsat,unsat,unsat,unsat,450,450,450,450,450,timeout,timeout,timeout,timeout,timeout,33.233,33.42,33.548,33.686,33.309,unsat,unsat,unsat,unsat,unsat
