onnx, vnnlib, O_0 ,O_1 ,O_2 ,O_3 ,O_4 ,O_res_0 ,O_res_1 ,O_res_2 ,O_res_3 ,O_res_4 ,S_0 ,S_1 ,S_2 ,S_3 ,S_4 ,S_res_0 ,S_res_1 ,S_res_2 ,S_res_3 ,S_res_4 ,B_0 ,B_1 ,B_2 ,B_3 ,B_4 ,B_res_0 ,B_res_1 ,B_res_2 ,B_res_3 ,B_res_4 
mnist-net_256x2, prop_12_0.05, 0.5613229274749756,0.5368852615356445,0.5670523643493652,0.547900915145874,0.605816125869751,sat,sat,sat,sat,sat,0.7266156673431396,0.6726856231689453,0.6660680770874023,0.6737885475158691,0.7417068481445312,sat,sat,sat,sat,sat,0.6911897659301758,0.7095482349395752,0.7358574867248535,0.685448169708252,0.7320992946624756,sat,sat,sat,sat,sat
mnist-net_256x2, prop_13_0.05, 3.2703073024749756,3.2465882301330566,3.1707465648651123,3.2173945903778076,3.216508388519287,unsat,unsat,unsat,unsat,unsat,3.3458075523376465,3.3348100185394287,3.3361144065856934,3.305150032043457,3.450822353363037,unsat,unsat,unsat,unsat,unsat,3.4164178371429443,3.343594789505005,3.299532890319824,3.43165922164917,3.365560293197632,unsat,unsat,unsat,unsat,unsat
mnist-net_256x2, prop_14_0.05, 4.912510633468628,4.970605134963989,4.9686198234558105,4.811701059341431,4.934837341308594,unsat,unsat,unsat,unsat,unsat,5.4948461055755615,4.726501941680908,5.461411237716675,5.844704866409302,5.947244644165039,unsat,unsat,unsat,unsat,unsat,5.413522243499756,5.428703546524048,5.1673808097839355,5.358561992645264,5.4213855266571045,unsat,unsat,unsat,unsat,unsat
mnist-net_256x4, prop_0_0.03, 1.651719570159912,1.6530251502990723,1.7427473068237305,1.67903470993042,1.6797981262207031,unsat,unsat,unsat,unsat,unsat,3.7961349487304688,3.8050527572631836,4.0842976570129395,3.7334015369415283,3.874199390411377,unsat,unsat,unsat,unsat,unsat,1.839961290359497,1.8657212257385254,1.8251264095306396,1.8195648193359375,1.810175895690918,unsat,unsat,unsat,unsat,unsat
mnist-net_256x4, prop_1_0.03, 0.6700947284698486,0.7257115840911865,0.6969051361083984,0.7004919052124023,0.6637840270996094,sat,sat,sat,sat,sat,0.7800443172454834,0.8146026134490967,0.8363704681396484,0.8366458415985107,0.8041484355926514,sat,sat,sat,sat,sat,0.8091790676116943,0.8253974914550781,0.9218950271606445,0.8566579818725586,0.8128526210784912,sat,sat,sat,sat,sat
mnist-net_256x4, prop_2_0.03, 3.268644332885742,3.2876551151275635,3.3101840019226074,3.2960057258605957,3.254549980163574,unsat,unsat,unsat,unsat,unsat,450,450,450,450,450,timeout,timeout,timeout,timeout,timeout,3.4646947383880615,3.3864121437072754,3.520618438720703,3.449948310852051,3.4447262287139893,unsat,unsat,unsat,unsat,unsat
mnist-net_256x4, prop_3_0.03, 1.729295015335083,1.6684815883636475,1.7205500602722168,1.669372320175171,1.6819384098052979,unsat,unsat,unsat,unsat,unsat,1.7032947540283203,1.685148000717163,1.7692513465881348,1.7455565929412842,1.6904215812683105,unsat,unsat,unsat,unsat,unsat,1.8284032344818115,1.802680253982544,1.8222813606262207,1.7557339668273926,1.8991034030914307,unsat,unsat,unsat,unsat,unsat
mnist-net_256x4, prop_4_0.03, 1.5491933822631836,1.6030170917510986,1.5345778465270996,1.5969676971435547,1.583714485168457,unsat,unsat,unsat,unsat,unsat,26.1605281829834,9.992145538330078,13.32892632484436,9.502647876739502,8.65945315361023,unsat,unsat,unsat,unsat,unsat,1.7595751285552979,1.6797103881835938,1.7315452098846436,1.6765756607055664,1.7382709980010986,unsat,unsat,unsat,unsat,unsat
mnist-net_256x4, prop_5_0.03, 1.5971219539642334,1.5741066932678223,1.5386340618133545,1.603330135345459,1.578120470046997,unsat,unsat,unsat,unsat,unsat,1.7050573825836182,1.7563846111297607,1.838089942932129,1.6894817352294922,1.7014365196228027,unsat,unsat,unsat,unsat,unsat,1.7058298587799072,1.7160558700561523,1.7052547931671143,1.6814234256744385,1.6514256000518799,unsat,unsat,unsat,unsat,unsat
mnist-net_256x4, prop_6_0.03, ERROR_SKIPPED, LAST RES timeout 300
mnist-net_256x4, prop_7_0.03, 1.54215669631958,1.6126244068145752,1.6197044849395752,1.5388226509094238,1.5928955078125,unsat,unsat,unsat,unsat,unsat,10.760030508041382,7.857901096343994,7.628050327301025,7.331264495849609,9.87917160987854,unsat,unsat,unsat,unsat,unsat,1.7023649215698242,1.708117961883545,1.7050983905792236,1.7727248668670654,1.6855642795562744,unsat,unsat,unsat,unsat,unsat
mnist-net_256x4, prop_8_0.03, 27.663992404937744,27.410653352737427,27.405080556869507,27.249708890914917,27.40925669670105,unsat,unsat,unsat,unsat,unsat,450,450,450,196.86824989318848,450,timeout,timeout,timeout,unsat,timeout,30.057822942733765,30.009979724884033,29.867441654205322,29.748196601867676,29.812195777893066,unsat,unsat,unsat,unsat,unsat
mnist-net_256x4, prop_9_0.03, 1.599839448928833,1.5648996829986572,1.5524137020111084,1.5525307655334473,1.5663692951202393,unsat,unsat,unsat,unsat,unsat,36.54673528671265,7.771868944168091,12.32958173751831,48.55588936805725,10.525226354598999,unsat,unsat,unsat,unsat,unsat,1.706568956375122,1.7278258800506592,1.687009572982788,1.638465404510498,1.729773998260498,unsat,unsat,unsat,unsat,unsat
mnist-net_256x4, prop_10_0.03, 1.5800516605377197,1.6084613800048828,1.5741794109344482,1.549581527709961,1.601304531097412,unsat,unsat,unsat,unsat,unsat,3.8141467571258545,4.007775068283081,7.564712047576904,4.027095079421997,3.915837526321411,unsat,unsat,unsat,unsat,unsat,1.7156598567962646,1.709369421005249,1.7886292934417725,1.6883289813995361,1.7014977931976318,unsat,unsat,unsat,unsat,unsat
mnist-net_256x4, prop_11_0.03, 1.5787334442138672,1.5785267353057861,1.5574243068695068,1.525615930557251,1.5912461280822754,unsat,unsat,unsat,unsat,unsat,3.808488607406616,1.7104787826538086,1.6699986457824707,1.7698190212249756,1.772325038909912,unsat,unsat,unsat,unsat,unsat,1.6671068668365479,1.7062792778015137,1.7784228324890137,1.6941418647766113,1.7294158935546875,unsat,unsat,unsat,unsat,unsat
