onnx, vnnlib, O_0 ,O_1 ,O_2 ,O_3 ,O_4 ,O_res_0 ,O_res_1 ,O_res_2 ,O_res_3 ,O_res_4 ,S_0 ,S_1 ,S_2 ,S_3 ,S_4 ,S_res_0 ,S_res_1 ,S_res_2 ,S_res_3 ,S_res_4 ,B_0 ,B_1 ,B_2 ,B_3 ,B_4 ,B_res_0 ,B_res_1 ,B_res_2 ,B_res_3 ,B_res_4 
cifar10_8_255_simplified, cifar10_spec_idx_28_eps_0.03137_n1, ERROR_SKIPPED, LAST RES timeout 300
cifar10_8_255_simplified, cifar10_spec_idx_29_eps_0.03137_n1, 6.3301,6.1711,6.2942,6.2659,6.159,unsat,unsat,unsat,unsat,unsat,6.7257,6.6643,6.7028,6.7708,6.7783,unsat,unsat,unsat,unsat,unsat,6.3403,6.4821,6.5523,6.5306,6.3417,unsat,unsat,unsat,unsat,unsat
cifar10_8_255_simplified, cifar10_spec_idx_30_eps_0.03137_n1, 0.9332,0.9324,0.9997,0.91,0.8887,sat,sat,sat,sat,sat,0.988,0.95,0.9152,0.9006,0.9658,sat,sat,sat,sat,sat,0.8895,0.9778,0.9039,1.001,0.8755,sat,sat,sat,sat,sat
cifar10_8_255_simplified, cifar10_spec_idx_32_eps_0.03137_n1, 0.9411,0.8418,0.8595,0.9822,0.9279,sat,sat,sat,sat,sat,0.9105,0.9868,0.8831,0.9732,0.8845,sat,sat,sat,sat,sat,0.986,0.9202,0.9249,0.934,0.96,sat,sat,sat,sat,sat
cifar10_8_255_simplified, cifar10_spec_idx_33_eps_0.03137_n1, 0.8478,0.9147,0.8572,0.9223,0.8781,sat,sat,sat,sat,sat,0.9508,0.8651,0.9601,0.9294,0.8993,sat,sat,sat,sat,sat,0.9365,0.9005,0.9582,0.8798,0.9031,sat,sat,sat,sat,sat
cifar10_8_255_simplified, cifar10_spec_idx_34_eps_0.03137_n1, 6.1758,6.1084,6.1993,6.1074,6.1457,unsat,unsat,unsat,unsat,unsat,6.7561,6.6689,6.7343,6.6595,6.606,unsat,unsat,unsat,unsat,unsat,6.3189,6.3413,6.3353,6.436,6.4128,unsat,unsat,unsat,unsat,unsat
cifar10_8_255_simplified, cifar10_spec_idx_38_eps_0.03137_n1, 1.0237,1.0288,0.9256,0.9858,0.8722,sat,sat,sat,sat,sat,1.0992,0.885,0.858,0.9401,1.0347,sat,sat,sat,sat,sat,1.0219,0.8765,0.8916,0.9556,0.9581,sat,sat,sat,sat,sat
cifar10_8_255_simplified, cifar10_spec_idx_39_eps_0.03137_n1, 0.9779,0.8436,0.8731,0.8443,0.8722,sat,sat,sat,sat,sat,0.8817,0.8872,0.8935,0.8661,0.9958,sat,sat,sat,sat,sat,0.9357,0.8951,0.916,0.9695,0.8549,sat,sat,sat,sat,sat
cifar10_8_255_simplified, cifar10_spec_idx_41_eps_0.03137_n1, 3.3111,3.2537,3.3586,3.2836,3.264,unsat,unsat,unsat,unsat,unsat,3.4262,3.4026,3.3575,3.3628,3.5264,unsat,unsat,unsat,unsat,unsat,3.4757,3.5193,3.3797,3.5053,3.4595,unsat,unsat,unsat,unsat,unsat
cifar10_8_255_simplified, cifar10_spec_idx_44_eps_0.03137_n1, 0.9081,0.8808,0.8968,0.8747,0.9864,sat,sat,sat,sat,sat,0.8888,0.9922,0.8819,0.9781,0.9104,sat,sat,sat,sat,sat,0.9441,0.9968,1.0083,0.9448,0.9133,sat,sat,sat,sat,sat
