onnx, vnnlib, O_0 ,O_1 ,O_2 ,O_3 ,O_4 ,O_res_0 ,O_res_1 ,O_res_2 ,O_res_3 ,O_res_4 ,S_0 ,S_1 ,S_2 ,S_3 ,S_4 ,S_res_0 ,S_res_1 ,S_res_2 ,S_res_3 ,S_res_4 ,B_0 ,B_1 ,B_2 ,B_3 ,B_4 ,B_res_0 ,B_res_1 ,B_res_2 ,B_res_3 ,B_res_4 
ACASXU_run2a_2_2_batch_2000_converted, prop_1, 9.1842,8.9121,8.7612,8.9566,8.7672,unsat,unsat,unsat,unsat,unsat,9.5985,9.6902,9.6925,9.7504,9.6644,unsat,unsat,unsat,unsat,unsat,9.6826,9.5136,9.5228,9.927,9.5268,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_2_3_batch_2000_converted, prop_1, 8.941,9.1113,8.7178,8.7535,8.7632,unsat,unsat,unsat,unsat,unsat,10.0803,9.9941,9.844,10.1704,9.7637,unsat,unsat,unsat,unsat,unsat,9.5258,9.5927,9.9698,9.9005,9.8647,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_2_4_batch_2000_converted, prop_1, 6.9757,6.9866,7.07,6.9546,7.0193,unsat,unsat,unsat,unsat,unsat,9.3293,9.351,9.7073,9.3841,9.583,unsat,unsat,unsat,unsat,unsat,9.5986,9.4471,9.4135,9.6377,9.4986,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_2_5_batch_2000_converted, prop_1, 6.8101,6.5476,6.6635,6.7291,6.6757,unsat,unsat,unsat,unsat,unsat,10.243,9.7539,9.7589,10.0667,9.921,unsat,unsat,unsat,unsat,unsat,9.6279,9.8726,9.8339,9.6369,9.6003,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_2_6_batch_2000_converted, prop_1, 9.1756,9.3349,8.973,9.325,8.9723,unsat,unsat,unsat,unsat,unsat,10.5489,10.216,10.0548,10.1547,9.9634,unsat,unsat,unsat,unsat,unsat,9.738,9.7706,9.7516,10.0767,10.0168,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_2_7_batch_2000_converted, prop_1, 10.3108,10.7869,10.4683,10.6293,10.632,unsat,unsat,unsat,unsat,unsat,12.4999,12.3816,12.5561,12.6998,12.3894,unsat,unsat,unsat,unsat,unsat,12.1107,12.3964,11.9409,12.0328,12.2057,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_2_8_batch_2000_converted, prop_1, 11.7782,11.5754,11.6194,11.8902,11.7941,unsat,unsat,unsat,unsat,unsat,23.4546,22.4712,24.0189,22.846,23.1671,unsat,unsat,unsat,unsat,unsat,23.0447,22.192,23.1074,23.1953,22.8381,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_2_9_batch_2000_converted, prop_1, 12.2,12.0841,11.5635,12.0462,11.9398,unsat,unsat,unsat,unsat,unsat,13.83,15.6523,14.1463,15.6925,13.7123,unsat,unsat,unsat,unsat,unsat,13.811,13.6758,13.6527,14.0598,14.0148,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_3_1_batch_2000_converted, prop_1, 4.3334,4.3025,4.2978,4.3109,4.3188,unsat,unsat,unsat,unsat,unsat,4.6518,4.7768,4.7317,4.9314,4.6168,unsat,unsat,unsat,unsat,unsat,4.6441,4.6121,4.5725,4.6091,4.6548,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_3_2_batch_2000_converted, prop_1, 9.0051,8.9284,9.1947,9.2274,8.8168,unsat,unsat,unsat,unsat,unsat,10.4077,9.9466,9.9094,10.0199,9.8835,unsat,unsat,unsat,unsat,unsat,10.0773,10.1287,10.1162,10.1496,9.9918,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_3_3_batch_2000_converted, prop_1, 4.6303,4.6415,4.508,4.7361,4.5895,unsat,unsat,unsat,unsat,unsat,4.7632,4.7615,4.8127,4.8426,4.8372,unsat,unsat,unsat,unsat,unsat,4.7128,4.7511,4.9543,4.7274,4.7646,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_3_4_batch_2000_converted, prop_1, 5.891,6.037,6.0356,6.0251,5.9942,unsat,unsat,unsat,unsat,unsat,9.4717,9.4972,9.735,9.5053,9.598,unsat,unsat,unsat,unsat,unsat,9.9009,9.4744,9.4501,9.5369,9.2009,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_3_5_batch_2000_converted, prop_1, 5.694,5.5425,5.6594,5.5966,5.646,unsat,unsat,unsat,unsat,unsat,10.2336,10.1459,10.5924,10.1914,9.9103,unsat,unsat,unsat,unsat,unsat,10.1179,10.2341,9.9789,10.1122,10.243,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_3_6_batch_2000_converted, prop_1, 10.5097,10.4735,10.8682,10.7314,10.4963,unsat,unsat,unsat,unsat,unsat,13.6882,15.5293,13.7499,15.4809,14.2308,unsat,unsat,unsat,unsat,unsat,13.3549,13.8288,13.0036,13.4789,13.2782,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_3_7_batch_2000_converted, prop_1, 9.8959,9.9215,9.702,10.1361,10.0404,unsat,unsat,unsat,unsat,unsat,11.2916,11.447,11.3274,11.1724,11.6686,unsat,unsat,unsat,unsat,unsat,11.1413,11.3682,11.332,11.4573,11.1901,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_3_8_batch_2000_converted, prop_1, 9.9515,9.9244,10.0552,10.4134,9.835,unsat,unsat,unsat,unsat,unsat,12.0699,11.9127,12.4468,12.2888,11.9676,unsat,unsat,unsat,unsat,unsat,11.748,12.2078,11.68,11.9147,11.8925,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_3_9_batch_2000_converted, prop_1, 12.735,12.6975,12.668,13.1691,12.7532,unsat,unsat,unsat,unsat,unsat,16.2415,16.1204,15.7771,16.3123,15.6547,unsat,unsat,unsat,unsat,unsat,15.7,15.5575,15.8336,16.026,15.8778,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_4_1_batch_2000_converted, prop_1, 10.7958,10.6581,11.0497,10.9731,10.955,unsat,unsat,unsat,unsat,unsat,15.2257,15.7209,15.8915,15.7866,15.5125,unsat,unsat,unsat,unsat,unsat,15.23,15.7226,15.9477,15.6034,15.3357,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_4_2_batch_2000_converted, prop_1, 4.5821,4.5645,4.6129,4.5744,4.583,unsat,unsat,unsat,unsat,unsat,4.9434,4.9845,4.9291,4.9581,4.9146,unsat,unsat,unsat,unsat,unsat,4.9291,4.8598,4.7672,5.0129,4.8478,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_4_3_batch_2000_converted, prop_1, 4.7645,4.6804,4.6048,4.7887,4.6844,unsat,unsat,unsat,unsat,unsat,6.1339,7.6106,7.7326,7.6066,5.8167,unsat,unsat,unsat,unsat,unsat,5.8878,5.7572,5.6398,5.7545,5.9187,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_4_4_batch_2000_converted, prop_1, 6.7648,6.8204,6.8747,6.8847,6.6919,unsat,unsat,unsat,unsat,unsat,9.486,9.33,9.3184,9.5779,9.3748,unsat,unsat,unsat,unsat,unsat,9.2573,9.3667,9.2001,9.5096,9.3634,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_4_5_batch_2000_converted, prop_1, 9.282,9.5047,9.1727,9.5601,9.2926,unsat,unsat,unsat,unsat,unsat,11.0427,10.6154,11.1511,10.3274,10.4519,unsat,unsat,unsat,unsat,unsat,10.5102,10.4467,10.6547,10.8147,10.7682,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_4_6_batch_2000_converted, prop_1, 11.7236,11.7017,11.7677,11.8017,11.4867,unsat,unsat,unsat,unsat,unsat,15.9554,15.7713,16.0107,16.0166,15.9143,unsat,unsat,unsat,unsat,unsat,15.8229,16.0199,15.3244,15.9101,15.6929,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_4_7_batch_2000_converted, prop_1, 15.2063,14.9748,14.5622,14.3905,14.6607,unsat,unsat,unsat,unsat,unsat,16.1962,16.0905,16.0879,16.3953,16.2495,unsat,unsat,unsat,unsat,unsat,15.6918,16.3901,15.6756,16.2995,15.7519,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_4_8_batch_2000_converted, prop_1, 12.4119,12.0037,12.2708,12.3135,12.4029,unsat,unsat,unsat,unsat,unsat,15.8213,15.8715,16.0394,15.867,16.2217,unsat,unsat,unsat,unsat,unsat,15.8088,15.9934,15.9756,16.0093,15.869,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_4_9_batch_2000_converted, prop_1, 15.2187,15.5667,15.4827,15.4051,15.3272,unsat,unsat,unsat,unsat,unsat,17.0546,16.532,16.7191,16.8374,17.1968,unsat,unsat,unsat,unsat,unsat,16.4618,16.5246,17.0447,16.304,16.5314,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_5_1_batch_2000_converted, prop_1, 5.5249,5.3642,5.5504,5.3565,5.4292,unsat,unsat,unsat,unsat,unsat,7.3165,7.5309,7.317,7.2956,7.4724,unsat,unsat,unsat,unsat,unsat,7.4374,7.528,7.3969,7.5156,7.3942,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_5_2_batch_2000_converted, prop_1, 4.7458,4.8643,4.8895,4.9261,4.8122,unsat,unsat,unsat,unsat,unsat,6.1974,6.4804,6.5542,6.398,6.8655,unsat,unsat,unsat,unsat,unsat,5.8064,5.7941,5.8392,5.7199,5.827,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_5_3_batch_2000_converted, prop_1, 4.2455,4.2187,4.1877,4.3214,4.2051,unsat,unsat,unsat,unsat,unsat,4.3791,4.3786,4.3784,4.381,4.4057,unsat,unsat,unsat,unsat,unsat,4.4243,4.3983,4.4138,4.4363,4.4144,unsat,unsat,unsat,unsat,unsat
ACASXU_run2a_5_4_batch_2000_converted, prop_1, 5.219,5.0846,5.1521,5.3089,5.1684,unsat,unsat,unsat,unsat,unsat,7.8319,8.3055,8.2842,7.9765,8.1312,unsat,unsat,unsat,unsat,unsat,6.8036,6.6631,6.6247,6.7175,6.7212,unsat,unsat,unsat,unsat,unsat
