onnx, vnnlib, O_0 ,O_1 ,O_2 ,O_3 ,O_4 ,O_res_0 ,O_res_1 ,O_res_2 ,O_res_3 ,O_res_4 ,S_0 ,S_1 ,S_2 ,S_3 ,S_4 ,S_res_0 ,S_res_1 ,S_res_2 ,S_res_3 ,S_res_4 ,B_0 ,B_1 ,B_2 ,B_3 ,B_4 ,B_res_0 ,B_res_1 ,B_res_2 ,B_res_3 ,B_res_4 
robot, robot_8, 1.6497550010681152,1.7511916160583496,1.7327611446380615,1.7817885875701904,1.7930772304534912,unsat,unsat,unsat,unsat,unsat,1.7656419277191162,1.7639093399047852,1.7180640697479248,1.6945464611053467,1.704563856124878,unsat,unsat,unsat,unsat,unsat,1.8087563514709473,1.6593098640441895,1.7633001804351807,1.7234196662902832,1.812058687210083,unsat,unsat,unsat,unsat,unsat
robot, robot_9, 2.1765830516815186,2.188251256942749,2.1403419971466064,2.2890515327453613,2.0481021404266357,sat,sat,sat,sat,sat,2.055988311767578,1.7344043254852295,1.7860870361328125,1.825073480606079,2.036212682723999,sat,sat,sat,sat,sat,1.854449987411499,1.8572306632995605,1.816821813583374,1.7779104709625244,1.8582892417907715,sat,sat,sat,sat,sat
robot, robot_10, 4.643687963485718,4.406978368759155,4.524207353591919,4.498498439788818,4.422276496887207,sat,sat,sat,sat,sat,4.623745679855347,4.960571527481079,4.856680870056152,5.034425973892212,4.773791551589966,sat,sat,sat,sat,sat,4.815707206726074,4.751530647277832,4.936579704284668,4.905828237533569,4.97381591796875,sat,sat,sat,sat,sat
robot, robot_11, 3.090996026992798,3.1880791187286377,3.0384654998779297,3.20095157623291,3.0781195163726807,sat,sat,sat,sat,sat,3.446105718612671,3.324669361114502,3.2598190307617188,3.6045949459075928,3.459726095199585,sat,sat,sat,sat,sat,3.348142147064209,3.3717360496520996,3.373354196548462,3.6806373596191406,3.3866493701934814,sat,sat,sat,sat,sat
gcas, gcas_0, 9.71821665763855,9.660693645477295,9.821168184280396,9.644714593887329,9.824074745178223,unsat,unsat,unsat,unsat,unsat,18.37725853919983,22.639551877975464,62.49752902984619,19.8264799118042,17.153733730316162,unsat,timeout,timeout,unsat,unsat,12.310554504394531,11.407854080200195,11.782607555389404,12.786040306091309,12.515670776367188,unsat,unsat,unsat,unsat,unsat
gcas, gcas_1, 0.8957459926605225,0.847907543182373,0.9104166030883789,0.8086245059967041,0.8175656795501709,sat,sat,sat,sat,sat,0.8304119110107422,0.8873300552368164,0.9061460494995117,0.8575992584228516,0.8194584846496582,sat,sat,sat,sat,sat,0.8142914772033691,0.9105029106140137,0.8466956615447998,0.8400883674621582,0.8332762718200684,sat,sat,sat,sat,sat
gcas, gcas_2, 0.9888954162597656,0.9591422080993652,1.0327820777893066,0.9829518795013428,0.9909417629241943,sat,sat,sat,sat,sat,0.9926249980926514,1.0134544372558594,1.015287160873413,1.0538372993469238,0.9694790840148926,sat,sat,sat,sat,sat,1.0352702140808105,1.0323431491851807,0.994619607925415,1.0280849933624268,1.0155184268951416,sat,sat,sat,sat,sat
gcas, gcas_3, 4.789474248886108,4.845678091049194,4.7015604972839355,4.847227334976196,4.82349157333374,unsat,unsat,unsat,unsat,unsat,9.364238977432251,7.493584632873535,9.248836517333984,7.494940280914307,6.99063515663147,unsat,unsat,unsat,unsat,unsat,5.258312463760376,5.240596532821655,5.2260963916778564,4.925784111022949,6.028499126434326,unsat,unsat,unsat,unsat,unsat
gcas, gcas_4, 8.626435041427612,8.690194368362427,8.5236234664917,8.749556303024292,8.762452125549316,unsat,unsat,unsat,unsat,unsat,15.878798961639404,11.419037818908691,17.955326318740845,21.071866273880005,14.316155672073364,timeout,unsat,unsat,unsat,unsat,9.977538585662842,9.732945442199707,9.85397982597351,10.401002645492554,10.431129932403564,unsat,unsat,unsat,unsat,unsat
gcas, gcas_5, 6.9684364795684814,7.008983373641968,7.0438337326049805,7.094982147216797,6.937736511230469,unsat,unsat,unsat,unsat,unsat,11.364451885223389,10.255300760269165,18.185203313827515,10.81873083114624,11.935004234313965,unsat,unsat,timeout,unsat,unsat,8.020353078842163,9.023919343948364,8.88974666595459,8.100417375564575,8.545355796813965,unsat,unsat,unsat,unsat,unsat
gcas, gcas_6, 0.8570384979248047,0.8587291240692139,0.8368501663208008,0.8770685195922852,0.8602118492126465,sat,sat,sat,sat,sat,0.8633632659912109,0.9022581577301025,0.8532969951629639,0.8794796466827393,0.8892443180084229,sat,sat,sat,sat,sat,0.8696792125701904,0.8287115097045898,0.8992037773132324,0.8901882171630859,0.9165198802947998,sat,sat,sat,sat,sat
gcas, gcas_7, 4.76685643196106,4.737661838531494,4.913011312484741,4.735679864883423,4.750856637954712,unsat,unsat,unsat,unsat,unsat,6.772019386291504,7.296478509902954,7.56148886680603,6.961284637451172,6.538799047470093,unsat,unsat,unsat,unsat,unsat,5.28292179107666,5.249487638473511,5.330211162567139,5.240756988525391,5.207160711288452,unsat,unsat,unsat,unsat,unsat
gcas, gcas_8, 4.830802917480469,4.814742565155029,4.557652711868286,4.729821681976318,4.840986490249634,unsat,unsat,unsat,unsat,unsat,6.856415033340454,6.548063039779663,7.95598030090332,6.993704557418823,7.4649271965026855,unsat,unsat,unsat,unsat,unsat,5.269593715667725,5.206507682800293,5.218118906021118,5.297423839569092,4.974904775619507,unsat,unsat,unsat,unsat,unsat
gcas, gcas_9, 0.8733770847320557,0.8715405464172363,0.8324782848358154,0.8719966411590576,0.8513102531433105,sat,sat,sat,sat,sat,0.8675384521484375,0.8798263072967529,0.8204646110534668,0.8871684074401855,0.8560247421264648,sat,sat,sat,sat,sat,0.8716990947723389,0.8579418659210205,0.8782143592834473,0.8833551406860352,0.8568878173828125,sat,sat,sat,sat,sat
gcas, gcas_10, 7.7628984451293945,7.785609006881714,7.673516511917114,7.740342855453491,7.811233997344971,unsat,unsat,unsat,unsat,unsat,13.271960020065308,11.954342126846313,16.03806495666504,11.941833019256592,12.373151540756226,unsat,unsat,unsat,unsat,unsat,9.202736854553223,8.953349113464355,8.283149003982544,8.720420598983765,8.787272930145264,unsat,unsat,unsat,unsat,unsat
gcas, gcas_11, 4.752121925354004,4.788541555404663,4.724628448486328,4.934185743331909,4.786301136016846,unsat,unsat,unsat,unsat,unsat,8.226905822753906,7.88997220993042,12.036648511886597,7.6552441120147705,7.540038824081421,unsat,unsat,unsat,unsat,unsat,5.989124298095703,5.364401817321777,5.333583354949951,5.755814075469971,6.008333444595337,unsat,unsat,unsat,unsat,unsat
